,channel,allocated_revenue,cost
2323,Organic,347.39119527906036,4.036012949080757
2324,Organic,0.0,4.878166158600429
2325,Organic,0.0,1.1400496429006348
2326,Display Ads,0.0,3.7793802638680662
2327,Search,0.0,2.0609912498732816
2328,Search,0.0,1.2734019991341419
2329,Organic,494.7653254073812,4.057069552910556
2330,Social Media,0.0,1.5712971806094678
2331,Direct,1.0,3.519608964134795
2332,Social Media,0.0,4.31841835291068
2333,Search,0.0,4.039391331749185
2334,Organic,0.0,4.540840773884664
2335,Social Media,0.0,1.2609873435524817
2336,Social Media,0.0,3.3255643967913335
2337,Organic,59.982303183190595,3.7790385601735856
2338,Direct,0.0,3.217750305975603
2339,Email,0.0,4.166119040285837
2340,Search,0.0,4.185399664851138
2341,Email,0.0,1.94230389383211
2342,Organic,0.0,4.043575088443859
2343,Display Ads,124.13152603422196,3.523114149050554
2344,Organic,0.0,3.370951224684225
2345,Organic,0.0,3.225965229987097
2346,Search,380.5409412051351,1.0915476049207604
2347,Search,0.0,4.137527031687423
2348,Social Media,0.0,4.4988022459823895
2349,Display Ads,130.91520825484253,4.563330065868571
2350,Social Media,0.0,1.470555735577174
2351,Email,0.0,1.8113730307246243
2352,Email,0.0,1.450612800655204
2353,Email,0.0,4.515825629866395
2354,Email,0.0,2.6115103470147725
2355,Search,0.0,2.030708439669309
2356,Email,87.4646495966617,3.5571204079396335
2357,Organic,0.0,2.2232315567983947
2358,Social Media,0.0,4.487223764389592
2359,Organic,0.0,2.54207055576819
2360,Email,0.0,2.9142349217965244
2361,Social Media,115.90272585457792,1.8005398985236916
2362,Search,0.0,3.1887970016182448
2363,Direct,441.81569350574836,2.8572360672319768
2364,Display Ads,0.0,2.9493242295882656
2365,Organic,0.0,2.144459139790062
2366,Social Media,173.24062551711557,3.8382017973852225
2367,Organic,0.0,1.9575562197648226
2368,Email,57.247331742877684,2.825026321383193
2369,Display Ads,0.0,3.50811483412247
2370,Email,0.0,4.757743670825781
2371,Social Media,375.3370659661852,3.495034972148487
2372,Display Ads,0.0,1.120198811694788
2373,Organic,0.0,4.4049545168634765
2374,Direct,0.0,1.2417482120944223
2375,Search,0.0,3.9311754188843078
2376,Direct,1.0,4.3992522614286464
2377,Organic,0.0,1.0844860352309285
2378,Organic,0.0,1.4613404664402712
2379,Search,0.0,1.199425725132961
2380,Organic,0.0,2.171984720461663
2381,Social Media,0.0,3.455698511933921
2382,Social Media,433.95245456280827,4.439598788133546
2383,Email,0.0,3.7595309655774263
2384,Search,0.0,3.2972521227825475
2385,Search,0.0,4.2241578001528755
2386,Search,0.0,3.5542889220162497
2387,Email,0.0,3.716680317053156
2388,Organic,0.0,1.2885369028103275
2389,Social Media,183.2235158751199,1.7474644508782249
2390,Direct,0.0,2.7441249811635564
2391,Organic,0.0,4.348028755033527
2392,Display Ads,0.0,3.716168920846414
2393,Social Media,0.0,4.591426816969138
2394,Search,0.0,2.113843364402858
2395,Organic,0.0,3.063247422366198
2396,Organic,387.76417249182157,2.239453932425566
2397,Social Media,0.0,4.9091573745174255
2398,Social Media,1.0,1.5517621464973876
2399,Display Ads,0.0,3.4986197366758858
2400,Search,0.0,2.348211213617566
2401,Search,0.0,4.777012273929886
2402,Social Media,0.0,3.9177879137761114
2403,Search,0.0,4.254933962496169
2404,Search,0.0,3.095626511836172
2405,Organic,499.0762285795519,1.974191075321107
2406,Display Ads,0.0,4.0765444826873765
2407,Organic,0.0,4.938111801376036
2408,Search,0.0,3.1340948502979415
2409,Display Ads,192.46781596572097,4.945019000870982
2410,Display Ads,0.0,3.956453026683999
2411,Email,0.0,2.0206184533152154
2412,Organic,0.0,1.7587160231331298
2413,Organic,0.0,2.6511382532572974
2414,Display Ads,0.0,3.7716022421561215
2415,Organic,0.0,1.6742096028537108
2416,Direct,312.0996385825857,4.801874198039858
2417,Organic,0.0,3.2803412380864794
2418,Display Ads,0.0,4.541340041796191
2419,Direct,0.0,1.8906784650594037
2420,Social Media,0.0,3.5522415256541953
2421,Email,0.0,3.819649473738652
2422,Direct,188.75143152802534,2.9335036508679666
2423,Direct,0.0,4.4181111728731555
2424,Search,0.0,2.747302069131605
2425,Email,0.0,4.947961290274677
2426,Search,0.0,1.6765336177742345
2427,Direct,0.0,1.5602441628769301
2428,Direct,0.0,2.2774447888253957
2429,Direct,330.8809173895219,2.717807969715948
2430,Display Ads,0.0,1.6476811226575778
2431,Organic,0.0,4.20523960243513
2432,Direct,315.971623095116,4.614067128530507
2433,Email,0.0,4.466076747413876
2434,Display Ads,0.0,3.672328109260036
2435,Email,0.0,2.6876913987129183
2436,Search,0.0,1.492773619551511
2437,Display Ads,475.0516284836855,1.2114983955360117
2438,Social Media,0.0,3.467774830946291
2439,Search,0.0,2.1075530768072
2440,Social Media,0.0,4.2821888730523305
2441,Email,0.0,4.388760896589232
2442,Email,300.1378995397166,4.605690386407318
2443,Direct,0.0,3.847721849266934
2444,Email,0.0,1.7201537827554474
2445,Email,0.0,4.418909224380604
2446,Social Media,0.0,4.5727133867584815
2447,Search,0.0,2.7696977396634104
2448,Social Media,0.0,3.778756585133732
2449,Social Media,285.98589035843145,1.484339804803008
2450,Display Ads,0.0,2.5464104130162335
2451,Email,1.0,2.3859224393129783
2452,Display Ads,0.0,2.741329762183528
2453,Display Ads,0.0,2.1107670785984
2454,Organic,268.30634672122324,3.580920234838369
2455,Direct,0.0,1.2208575396040962
2456,Organic,0.0,4.177624864874376
2457,Organic,1.0,3.6543382383583776
2458,Search,0.0,3.3298309566142517
2459,Search,0.0,2.5538293071792086
2460,Search,0.0,2.4847356026467047
2461,Organic,0.0,3.1770011420570463
2462,Direct,136.4045125724059,2.6860930523789084
2463,Email,0.0,2.205996495979594
2464,Organic,0.0,2.334686674611694
2465,Social Media,57.05854066929156,1.3572694059232826
2466,Organic,0.0,1.473205685024853
2467,Organic,239.0334853391704,2.388853774888171
2468,Social Media,0.0,1.2099847485395254
2469,Display Ads,0.0,2.5428050350050753
2470,Organic,0.0,3.9794667417057297
2471,Display Ads,0.0,3.9463115953014594
2472,Email,294.4415472265175,3.9634567726572367
2473,Organic,0.0,3.9061627667474648
2474,Direct,0.0,1.365289760213234
2475,Direct,0.0,4.7082892676738615
2476,Direct,204.46838572863913,4.427330087477474
2477,Email,0.0,3.7001435553071644
2478,Search,0.0,4.431269691704748
2479,Email,0.0,2.4400373885324447
2480,Email,446.50073597656404,3.92141825082063
2481,Email,0.0,2.8377156123317975
2482,Search,0.0,3.52663325022377
2483,Email,0.0,3.0924140189064375
2484,Email,0.0,2.5675943155820007
2485,Display Ads,0.0,4.401859012975317
2486,Search,0.0,2.984809800165587
2487,Direct,211.1014213778243,1.581789853138527
2488,Display Ads,0.0,1.6353739488959014
2489,Organic,480.5794163708892,4.325196138023439
2490,Display Ads,0.0,1.5440875270827794
2491,Display Ads,0.0,2.885822123404542
2492,Organic,60.472615697120844,3.344045934638922
2493,Organic,0.0,4.780325989316591
2494,Search,0.0,1.0731815728769982
2495,Search,0.0,1.1987122761002675
2496,Search,0.0,1.2692256456932238
2497,Organic,0.0,4.7198334356481535
2498,Direct,0.0,4.10538884054853
2499,Social Media,445.6681540706726,2.2705145435395395
2500,Social Media,0.0,4.2189143732861325
2501,Display Ads,0.0,4.017024957691991
2502,Display Ads,0.0,2.830989594089054
2503,Email,0.0,3.70705236767186
2504,Search,0.0,2.929112109424261
2505,Display Ads,360.23230503534353,4.298713739023752
2506,Direct,0.0,1.3831353021019845
2507,Email,0.0,1.6314217455947255
2508,Direct,0.0,1.278059768207052
2509,Social Media,0.0,2.6073917501571326
2510,Social Media,0.0,2.408231543332483
2511,Organic,0.0,1.48245309263568
2512,Email,262.3722641311888,4.759992476220972
2513,Email,0.0,2.734625403086793
2514,Social Media,0.0,3.408367890182491
2515,Organic,0.0,2.3595679900983297
2516,Display Ads,0.0,1.6072559542686644
2517,Direct,1.0,3.242039047284755
2518,Display Ads,0.0,2.015220021247932
2519,Organic,0.0,2.440156524388042
2520,Social Media,0.0,2.1058731846936465
2521,Search,0.0,3.268462336969066
2522,Email,0.0,1.9927163472591016
2523,Social Media,0.0,1.0874898874157113
2524,Social Media,460.5906266083692,2.2516759159155386
2525,Display Ads,0.0,2.29595614607736
2526,Social Media,0.0,2.7131712832097588
2527,Social Media,0.0,3.7514055976384553
2528,Direct,438.6711949859835,2.5053346929210005
2529,Direct,0.0,1.6005118104477831
2530,Display Ads,0.0,4.614799130753924
2531,Email,0.0,1.652761837546529
2532,Display Ads,0.0,2.5999835265713913
2533,Display Ads,88.1575669733902,4.438909383962937
2534,Display Ads,0.0,4.69745764629372
2535,Social Media,0.0,1.1279236729244344
2536,Organic,0.0,4.546034345944319
2537,Direct,0.0,2.172280671598366
2538,Organic,0.0,2.4082104104364
2539,Direct,0.0,2.835667290678199
2540,Search,317.1023590360409,1.25426391809878
2541,Direct,0.0,1.446798661849464
2542,Direct,469.19615104156753,2.0350411505155
2543,Organic,0.0,3.2578596806028504
2544,Search,413.4183114299657,2.8320874774691633
2545,Email,0.0,2.385477820404931
2546,Social Media,0.0,4.196023102588914
2547,Direct,1.0,2.336907601511536
2548,Organic,0.0,1.660986267993501
2549,Email,0.0,4.082523933475883
2550,Social Media,0.0,4.300908631861319
2551,Email,0.0,3.4828219872003525
2552,Email,149.47602834866484,3.5184777961577227
2553,Email,0.0,4.343139020970517
2554,Email,342.0130175693869,1.6255479937340964
2555,Email,0.0,2.551702701494041
2556,Organic,446.75238918713933,3.4340657524853255
2557,Email,0.0,1.3684936593150718
2558,Organic,0.0,4.015142794598329
2559,Direct,0.0,1.5018608054896707
2560,Search,0.0,2.8764302300192948
2561,Organic,0.0,2.313836769039907
2562,Direct,0.0,1.5052246854964961
2563,Social Media,50.24264638229762,4.728227793567899
2564,Email,0.0,2.4930153251497815
2565,Direct,0.0,1.818139568699821
2566,Display Ads,0.0,2.7432870743350772
2567,Search,0.0,3.802495995697617
2568,Display Ads,0.0,4.521576106150771
2569,Display Ads,213.54223734836356,1.0943158022263875
2570,Display Ads,0.0,2.446855373719893
2571,Organic,0.0,3.8854113649941238
2572,Social Media,88.3910574222669,1.9238457249981753
2573,Direct,0.0,4.539932615516285
2574,Display Ads,0.0,3.420427049081569
2575,Search,0.0,1.7269328438324667
2576,Organic,0.0,2.7163002507149643
2577,Social Media,292.6420961270487,4.595377368212246
2578,Search,0.0,1.7312548355045565
2579,Search,0.0,2.3326617510734917
2580,Organic,0.0,3.1529546488965807
2581,Email,0.0,3.8301219425023203
2582,Social Media,401.3670563075386,4.052271445399555
2583,Social Media,0.0,4.778276299364041
2584,Direct,0.0,4.689698162447035
2585,Social Media,0.0,2.52402442639231
2586,Direct,0.0,2.1844829218401034
2587,Email,0.0,1.2973271946710674
2588,Direct,476.716386170588,4.078881160437648
2589,Search,0.0,1.328275380470393
2590,Organic,0.0,3.664393103166787
2591,Organic,0.0,4.553649986479124
2592,Organic,144.42587585905017,2.891549657932255
2593,Direct,0.0,2.3097060225277284
2594,Display Ads,0.0,1.1888332659835337
2595,Organic,0.0,3.87422420295031
2596,Direct,329.11392739285697,3.6191374685102553
2597,Display Ads,0.0,1.9568149246253816
2598,Search,0.0,2.518048838490349
2599,Social Media,0.0,3.8336554078013987
2600,Social Media,0.0,4.593599712283368
2601,Social Media,0.0,4.990006213350355
2602,Organic,0.0,2.5199349815630447
2603,Social Media,438.39797950675245,1.1054741333711644
2604,Display Ads,0.0,2.2959444424243585
2605,Organic,0.0,1.3371184715116264
2606,Display Ads,0.0,2.7170661670556417
2607,Display Ads,1.0,2.5186354841792298
2608,Direct,0.0,3.3573389963918543
2609,Direct,0.0,3.247484265001638
2610,Direct,156.12769794411702,3.403339987010767
2611,Direct,0.0,4.048294892154736
2612,Display Ads,0.0,3.5571669138430844
2613,Search,0.0,3.876412016221236
2614,Social Media,0.0,3.1546820202593344
2615,Social Media,0.0,2.741955582154235
2616,Social Media,0.0,2.130910700602828
2617,Organic,376.3660622157399,1.4626839646159588
2618,Direct,0.0,3.1939853788245456
2619,Social Media,216.06461302931405,2.4118699462480087
2620,Organic,0.0,2.8921142410135388
2621,Direct,349.6856514248942,2.1605034992714653
2622,Direct,0.0,1.675855400785243
2623,Email,0.0,4.276237149555284
2624,Display Ads,179.9762497079477,3.855347128446382
2625,Search,0.0,1.3015890110139838
2626,Display Ads,0.0,3.076788827998767
2627,Email,0.0,3.215033881137949
2628,Search,0.0,1.5856983341169149
2629,Social Media,257.0303107036627,4.183751869824031
2630,Social Media,0.0,3.6260831143725243
2631,Organic,0.0,4.564483583478316
2632,Direct,1.0,4.630311279319079
2633,Direct,0.0,1.6758784635248842
2634,Social Media,0.0,3.7338158648056634
2635,Organic,0.0,2.679466215822733
2636,Email,0.0,1.8644644891654387
2637,Social Media,0.0,4.080826493794841
2638,Organic,246.6092934285005,1.704190781708681
2639,Display Ads,0.0,4.326201417018626
2640,Organic,0.0,3.38952596754385
2641,Direct,1.0,2.668018264258592
2642,Social Media,0.0,2.7207746870745813
2643,Email,0.0,2.5848499574160035
2644,Direct,0.0,2.7688113651294324
2645,Search,0.0,4.638931631714129
2646,Display Ads,0.0,3.4276105855107972
2647,Display Ads,0.0,3.9447248663670527
2648,Organic,361.76936300072373,2.44919162200506
2649,Search,0.0,4.595716227284008
2650,Search,333.68178540331115,1.1916478982105883
2651,Display Ads,0.0,1.2089495616180619
2652,Direct,0.0,4.203449874231007
2653,Email,165.8368641040111,1.7948422617010436
2654,Social Media,0.0,3.03395299936288
2655,Social Media,0.0,4.847438202201739
2656,Search,0.0,2.435165628136114
2657,Organic,0.0,1.6077872421886754
2658,Search,0.0,2.26787114049963
2659,Direct,346.3840339743983,1.5739603547126557
2660,Search,0.0,4.431703726947832
2661,Organic,0.0,2.7593058485818966
2662,Email,0.0,1.039131743175341
2663,Display Ads,201.42009714405341,4.16253351535361
2664,Direct,0.0,3.2571043480566106
2665,Email,0.0,3.712241918153805
2666,Organic,0.0,3.956867318993093
2667,Display Ads,0.0,1.278126081179726
2668,Direct,0.0,2.98598427545443
2669,Social Media,414.7306420192669,3.9850682803347413
2670,Direct,0.0,2.100363184105119
2671,Search,0.0,2.626895371195607
2672,Display Ads,0.0,3.121427618142562
2673,Organic,0.0,2.9138824834886696
2674,Social Media,0.0,3.9916411098939935
2675,Email,0.0,4.059833579595527
2676,Email,470.01012547986943,2.9684652194481567
2677,Social Media,0.0,3.12895355926965
2678,Email,0.0,2.197115344099558
2679,Search,0.0,2.837754561796341
2680,Direct,273.5396517777043,1.1179104143568095
2681,Search,0.0,3.961473471187917
2682,Direct,0.0,2.1679093955876976
2683,Email,0.0,1.178930544647447
2684,Direct,0.0,3.23788336183381
2685,Display Ads,378.587827875707,3.1940410737352902
2686,Organic,0.0,3.4074101297303216
2687,Social Media,0.0,1.4302718873160623
2688,Display Ads,0.0,3.5324689798255595
2689,Display Ads,0.0,1.379359133535611
2690,Display Ads,0.0,2.131740767777414
2691,Social Media,1.0,1.8096021570648118
2692,Search,0.0,2.983503259811628
2693,Email,0.0,4.96013902545848
2694,Direct,284.3350995326254,3.9986888748681877
2695,Display Ads,0.0,4.5568775017116945
2696,Social Media,0.0,2.667410865054984
2697,Direct,0.0,1.6994600888506954
2698,Email,0.0,1.9124961010693462
2699,Display Ads,478.6353045689645,2.9953701569841193
2700,Direct,0.0,3.321695396740207
2701,Organic,405.97467345122556,3.9055644842081967
2702,Direct,0.0,3.1050709544309867
2703,Display Ads,0.0,1.6501767586501428
2704,Display Ads,0.0,1.5957111570192009
2705,Search,0.0,4.1795598228943796
2706,Direct,0.0,2.3805204290361157
2707,Display Ads,0.0,3.0108868965354247
2708,Social Media,293.6769591180489,4.426440620306374
2709,Search,0.0,3.293834644488497
2710,Social Media,0.0,4.157120169278085
2711,Search,0.0,2.7123220499151177
2712,Search,0.0,3.5844355378866384
2713,Search,0.0,3.063579803992559
2714,Social Media,295.31053520458113,4.880558572779981
2715,Organic,0.0,1.137235153041738
2716,Direct,0.0,3.3021825163995993
2717,Direct,0.0,2.9677189743333763
2718,Display Ads,315.7406876624844,2.8334281106498214
2719,Search,0.0,4.702855124030883
2720,Organic,0.0,1.8901077357743676
2721,Social Media,0.0,1.8581433455142284
2722,Email,206.34969759631352,3.4112687653726836
2723,Email,0.0,4.3993749276140495
2724,Organic,0.0,1.7776168764721985
2725,Organic,0.0,1.2949083377895465
2726,Direct,496.1367396133758,4.137632848610957
2727,Email,0.0,3.734476770725207
2728,Organic,0.0,3.0941692976446493
2729,Email,0.0,3.4313269732942224
2730,Email,0.0,3.9158238619442627
2731,Direct,0.0,4.612038829044309
2732,Social Media,186.4862122046749,2.9173854050698793
2733,Search,0.0,4.061103143517732
2734,Email,0.0,2.8159711021282936
2735,Display Ads,0.0,2.9426691545884682
2736,Display Ads,0.0,4.5232070452129385
2737,Display Ads,0.0,2.8320532028789667
2738,Organic,151.7661788786461,2.0711157437393455
2739,Social Media,0.0,4.76309246645503
2740,Organic,0.0,1.533564948703256
2741,Email,0.0,3.2735654687389735
2742,Social Media,0.0,1.5688748845981126
2743,Social Media,0.0,3.7449177232645057
2744,Email,341.15959203391054,4.291244713973285
2745,Social Media,0.0,1.5922544847659053
2746,Direct,378.3096434734403,1.6108511413725237
2747,Search,0.0,2.6487120007467526
2748,Display Ads,0.0,1.7218794480453252
2749,Display Ads,1.0,3.9671141472440046
2750,Email,0.0,4.7104375165177945
2751,Social Media,0.0,1.3798735728630342
2752,Email,0.0,3.444186126971423
2753,Email,0.0,4.6448669000183
2754,Organic,0.0,3.215177593032799
2755,Email,0.0,2.4346618889876597
2756,Display Ads,239.11868604579172,4.044291628896666
2757,Direct,0.0,3.959624621700137
2758,Email,0.0,1.828675291735128
2759,Search,0.0,3.8123969998473735
2760,Search,0.0,4.8464222923826465
2761,Social Media,0.0,3.0737349833015895
2762,Search,442.71827132086855,3.9910213914496686
2763,Search,0.0,4.943761079112548
2764,Direct,0.0,1.6730290749460557
2765,Display Ads,0.0,4.409760382821135
2766,Direct,258.8155359482331,1.4726072767628677
2767,Display Ads,0.0,4.825108127143745
2768,Direct,0.0,2.886619791396785
2769,Organic,0.0,2.3590182688930197
2770,Organic,0.0,4.032305009125029
2771,Organic,183.34892764154273,2.7055235286123622
2772,Email,0.0,3.929943755824635
2773,Display Ads,0.0,1.6190079834522826
2774,Direct,0.0,2.956011849845971
2775,Direct,0.0,3.0347075837347806
2776,Social Media,172.2437340231902,3.4160307579397453
2777,Email,0.0,3.929528905350888
2778,Display Ads,0.0,3.281357828126987
2779,Search,1.0,1.779677470346516
2780,Email,0.0,2.9807608988672754
2781,Organic,0.0,2.1105487271870196
2782,Direct,0.0,3.441408178842105
2783,Search,0.0,4.289562033772205
2784,Organic,1.0,3.1095918596606635
2785,Social Media,0.0,2.6431115549422586
2786,Social Media,0.0,1.2700612548485966
2787,Email,0.0,1.031089610759198
2788,Social Media,0.0,4.98253449040883
2789,Organic,0.0,1.970097877986667
2790,Email,0.0,4.246889491338753
2791,Search,286.0955186966353,4.79400754438722
